1033.86	0.023
1034.14	0.024
1034.43	0.023
1034.71	0.023
1034.99	0.024
1035.27	0.024
1035.55	0.020
1035.83	0.024
1036.12	0.024
1036.40	0.024
1036.68	0.024
1036.96	0.019
1037.24	0.021
1037.52	0.022
1037.80	0.022
1038.08	0.025
1038.36	0.023
1038.65	0.024
1038.93	0.027
1039.21	0.025
1039.49	0.023
1039.77	0.028
1040.05	0.024
1040.33	0.027
1040.61	0.029
1040.89	0.025
1041.17	0.031
1041.45	0.028
1041.73	0.024
1042.01	0.025
1042.29	0.025
1042.57	0.030
1042.85	0.027
1043.13	0.026
1043.41	0.028
1043.69	0.030
1043.97	0.027
1044.25	0.024
1044.53	0.024
1044.81	0.030
1045.09	0.028
1045.37	0.028
1045.65	0.024
1045.93	0.025
1046.21	0.030
1046.49	0.023
1046.77	0.026
1047.05	0.024
1047.33	0.026
1047.61	0.037
1047.88	0.029
1048.16	0.028
1048.44	0.028
1048.72	0.023
1049.00	0.031
1049.28	0.029
1049.56	0.029
1049.84	0.029
1050.11	0.026
1050.39	0.033
1050.67	0.030
1050.95	0.028
1051.23	0.034
1051.51	0.028
1051.79	0.031
1052.06	0.032
1052.34	0.031
1052.62	0.029
1052.90	0.029
1053.18	0.030
